Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name,OriginSequence,Method,Harvest
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_1_analyticalreplicate_2_08132024_SZ_42,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample28_12C_DnHz_08132024_SZ_43,ABCG2_PTC_C11_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample29_12C_DnHz_08132024_SZ_44,HSB17B1_PTC_A09_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample30_12C_DnHz_08132024_SZ_45,CYP19A1_PTC_B07_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample31_12C_DnHz_08132024_SZ_46,CYP11A1_PTC_B11_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample32_12C_DnHz_08132024_SZ_47,ABCG2_PTC_E03_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample33_12C_DnHz_08132024_SZ_48,HSB17B1_PTC_A09_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample34_12C_DnHz_08132024_SZ_49,ABCG2_WT3_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample35_12C_DnHz_08132024_SZ_50,CYP19A1_WT1_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample36_12C_DnHz_08132024_SZ_51,CYP11A1_WT3_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:F9,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_3_analyticalreplicate_2_08132024_SZ_52,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_3_analyticalreplicate_2_08132024_SZ_53,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample37_12C_DnHz_08132024_SZ_54,CYP11A1_WT2_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:A1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample38_12C_DnHz_08132024_SZ_55,CYP11A1_PTC_B11_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:A2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample41_12C_DnHz_08132024_SZ_58,CYP19A1_PTC_F08_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:A5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample42_12C_DnHz_08132024_SZ_59,SLC22A11_PTC_C09_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:A6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample43_12C_DnHz_08132024_SZ_60,SLC22A11_PTC_C09_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:A7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample44_12C_DnHz_08132024_SZ_61,ABCG2_WT1_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:A8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample45_12C_DnHz_08132024_SZ_62,CYP19A1_WT3_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:A9,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_2_analyticalreplicate_2_08132024_SZ_63,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_2_analyticalreplicate_2_08132024_SZ_64,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample46_12C_DnHz_08132024_SZ_65,ABCG2_PTC_C11_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample47_12C_DnHz_08132024_SZ_66,CYP19A1_PTC_C06_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample48_12C_DnHz_08132024_SZ_67,HSB17B1_PTC_A09_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample49_12C_DnHz_08132024_SZ_68,CYP11A1_PTC_E10_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample50_12C_DnHz_08132024_SZ_69,CYP11A1_WT1_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample51_12C_DnHz_08132024_SZ_70,ABCG2_WT3_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample52_12C_DnHz_08132024_SZ_71,SLC22A11_PTC_D07_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample53_12C_DnHz_08132024_SZ_72,ABCG2_WT2_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample54_12C_DnHz_08132024_SZ_73,CYP11A1_PTC_B11_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:B9,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_2_analyticalreplicate_3_08132024_SZ_74,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_2_analyticalreplicate_3_08132024_SZ_75,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample55_12C_DnHz_08132024_SZ_76,CYP19A1_WT3_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample56_12C_DnHz_08132024_SZ_77,CYP11A1_WT3_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample57_12C_DnHz_08132024_SZ_78,CYP19A1_WT2_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample58_12C_DnHz_08132024_SZ_79,CYP19A1_PTC_F08_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample59_12C_DnHz_08132024_SZ_80,SLC22A11_PTC_C09_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample60_12C_DnHz_08132024_SZ_81,ABCG2_WT3_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample61_12C_DnHz_08132024_SZ_82,ABCG2_WT2_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample62_12C_DnHz_08132024_SZ_83,SLC22A11_PTC_D07_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample63_12C_DnHz_08132024_SZ_84,HSB17B1_PTC_A12_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:C9,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_1_analyticalreplicate_3_08132024_SZ_85,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_1_analyticalreplicate_3_08132024_SZ_86,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample65_12C_DnHz_08132024_SZ_88,CYP11A1_WT1_Pel_DHEAS_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample66_12C_DnHz_08132024_SZ_89,ABCG2_PTC_B03_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample67_12C_DnHz_08132024_SZ_90,CYP11A1_PTC_A11_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample68_12C_DnHz_08132024_SZ_91,HSB17B1_PTC_A12_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample69_12C_DnHz_08132024_SZ_92,SLC22A11_PTC_B09_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample70_12C_DnHz_08132024_SZ_93,ABCG2_PTC_E03_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample71_12C_DnHz_08132024_SZ_94,CYP11A1_PTC_E10_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D8,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample72_12C_DnHz_08132024_SZ_95,CYP19A1_PTC_B07_Pel_DHEAS_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:D9,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C,Pool_12C_DnHz_Biologicalreplicate_3_analyticalreplicate_3_08132024_SZ_96,Pool_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Pool_12C13C,Pool_12C13C_DnHz_Biologicalreplicate_3_analyticalreplicate_3_08132024_SZ_97,Pool_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:B6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample73_12C_DnHz_08132024_SZ_98,CYP11A1_WT3_Pel_DHEAS_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E1,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample74_12C_DnHz_08132024_SZ_99,CYP19A1_PTC_C06_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E2,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample75_12C_DnHz_08132024_SZ_100,ABCG2_PTC_E03_Pel_Basal_R1,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample77_12C_DnHz_08132024_SZ_102,HSB17B1_PTC_B10_Pel_Basal_R3,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Unknown,Cellpellets_Sample78_12C_DnHz_08132024_SZ_103,CYP19A1_WT2_Pel_Basal_R2,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,B:E6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Qstd,Qstd_2_08132024_SZ_104,Qstd,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Standard_12C13C,Standard_12C13C_DnHz_2_08132024_SZ_105,Standard_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Standard_12C,Standard_12C_DnHz_2_08132024_SZ_106,Standard_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A5,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Process_Blank,Process_Blank_12C13C_DnHz_2_08132024_SZ_107,Process_Blank_12C13C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A4,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
Process_Blank,Process_Blank_12C_DnHz_2_08132024_SZ_108,Process_Blank_12C_DnHz,D:\Shujian\08012024_DnHz_supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,,,R:A3,3,,0,0,0,1,,,,,,,,08132024_dnhz_cellpellets_batch_1.csv,C:\Xcalibur\methods\Shujian\Derivatization\05012024_DnHz_switchvalve,Pellet
